CustomerID,cluster,segment,recency,frequency,monetary,avg_basket_value,product_variety,country
12897,0,At-Risk Customer,205.0,2,216.5,108.25,3,United Kingdom
12901,1,Champion,11.0,26,12960.74,498.49,30,United Kingdom
12902,0,New / One-Time,265.0,1,138.68,138.68,10,United Kingdom
12904,3,New / One-Time,19.0,2,496.06,248.03,59,United Kingdom
12906,3,Champion,12.0,5,2919.81,583.96,55,United Kingdom
12908,0,At-Risk Customer,177.0,2,750.0,375.0,1,United Kingdom
12909,1,Regular Customer,40.0,5,2178.67,435.73,78,United Kingdom
12910,1,Champion,24.0,8,3075.04,384.38,48,United Kingdom
12912,3,Champion,3.0,5,1662.3,332.46,17,United Kingdom
12913,1,Champion,5.0,5,2483.63,496.73,37,United Kingdom
12915,3,At-Risk Customer,149.0,2,363.65,181.83,19,United Kingdom
12916,3,At-Risk Customer,139.0,4,2944.95,736.24,53,United Kingdom
12917,3,At-Risk Customer,129.0,1,594.0,594.0,2,United Kingdom
12919,3,Champion,9.0,6,1335.19,222.53,34,United Kingdom
12920,3,New / One-Time,18.0,1,162.78,162.78,27,United Kingdom
12921,1,Champion,10.0,37,16587.09,448.3,233,United Kingdom
12922,0,At-Risk Customer,162.0,1,405.38,405.38,28,United Kingdom
12923,3,New / One-Time,65.0,1,172.82,172.82,28,United Kingdom
12924,3,Regular Customer,89.0,4,933.7,233.43,22,United Kingdom
12925,3,Champion,5.0,2,694.05,347.03,42,United Kingdom
12928,1,Regular Customer,36.0,5,2062.7,412.54,59,United Kingdom
12929,0,New / One-Time,312.0,1,117.85,117.85,8,United Kingdom
12930,3,New / One-Time,79.0,2,415.8,207.9,20,United Kingdom
12931,1,Champion,22.0,15,34771.96,2318.13,28,United Kingdom
12933,1,Champion,25.0,3,607.53,202.51,102,United Kingdom
12935,1,Champion,3.0,7,2160.7,308.67,80,United Kingdom
12936,3,Champion,18.0,4,1063.9,265.98,56,United Kingdom
12937,1,Champion,16.0,4,1504.27,376.07,81,United Kingdom
12938,3,New / One-Time,26.0,1,114.14,114.14,9,United Kingdom
12939,1,Regular Customer,65.0,8,11581.8,1447.73,21,United Kingdom
12940,3,New / One-Time,55.0,2,899.69,449.85,87,United Kingdom
12942,1,At-Risk Customer,132.0,3,675.6,225.2,68,United Kingdom
12944,1,New / One-Time,36.0,2,604.51,302.26,29,United Kingdom
12945,0,At-Risk Customer,289.0,1,462.95,462.95,23,United Kingdom
12947,1,At-Risk Customer,144.0,6,1603.99,267.33,83,United Kingdom
12948,1,Champion,17.0,7,2064.95,294.99,82,United Kingdom
12949,1,Regular Customer,31.0,8,4167.22,520.9,166,United Kingdom
12950,3,Champion,3.0,3,1843.0,614.33,13,United Kingdom
12951,1,Champion,9.0,6,1064.07,177.35,53,United Kingdom
12952,3,Champion,6.0,4,1387.79,346.95,64,United Kingdom
12953,3,New / One-Time,10.0,1,329.85,329.85,17,United Kingdom
12955,1,Champion,2.0,11,4757.16,432.47,81,United Kingdom
12956,0,New / One-Time,307.0,1,108.07,108.07,19,United Kingdom
12957,1,Champion,10.0,8,4017.54,502.19,208,United Kingdom
12962,3,New / One-Time,8.0,2,266.39,133.2,15,United Kingdom
12963,1,Champion,9.0,8,1856.63,232.08,75,United Kingdom
12965,3,New / One-Time,90.0,1,769.81,769.81,108,United Kingdom
12966,3,New / One-Time,10.0,1,160.18,160.18,10,United Kingdom
12967,0,At-Risk Customer,359.0,2,1660.9,830.45,19,United Kingdom
12968,3,New / One-Time,113.0,1,135.95,135.95,5,United Kingdom
12970,1,Regular Customer,8.0,4,405.47,101.37,116,United Kingdom
12971,1,Champion,4.0,86,11189.91,130.12,94,United Kingdom
12974,0,New / One-Time,198.0,1,144.8,144.8,8,United Kingdom
12976,0,At-Risk Customer,212.0,1,738.6,738.6,22,United Kingdom
12977,0,New / One-Time,157.0,1,39.24,39.24,9,United Kingdom
12980,1,At-Risk Customer,158.0,9,7374.9,819.43,6,United Kingdom
12981,3,New / One-Time,30.0,2,372.22,186.11,12,United Kingdom
12982,0,At-Risk Customer,243.0,1,390.54,390.54,28,United Kingdom
12984,3,New / One-Time,19.0,1,97.5,97.5,4,United Kingdom
12985,3,Champion,1.0,2,1239.38,619.69,73,United Kingdom
12987,3,New / One-Time,74.0,2,558.7,279.35,27,United Kingdom
12988,0,At-Risk Customer,293.0,1,505.82,505.82,75,United Kingdom
12989,1,Champion,4.0,15,6924.11,461.61,41,United Kingdom
12990,1,Regular Customer,32.0,3,409.5,136.5,8,United Kingdom
12991,3,Champion,24.0,2,503.76,251.88,31,United Kingdom
12993,1,Regular Customer,24.0,4,414.76,103.69,26,United Kingdom
12994,1,Champion,5.0,3,974.42,324.81,52,United Kingdom
12995,3,New / One-Time,86.0,1,211.32,211.32,3,United Kingdom
12997,1,Champion,23.0,4,1226.89,306.72,45,United Kingdom
12999,0,At-Risk Customer,197.0,3,455.88,151.96,25,United Kingdom
13000,1,Regular Customer,107.0,3,534.85,178.28,30,United Kingdom
13001,1,Champion,5.0,13,9785.97,752.77,166,United Kingdom
13002,0,New / One-Time,319.0,1,120.95,120.95,7,United Kingdom
13003,3,Regular Customer,106.0,3,149.05,49.68,4,United Kingdom
13004,1,Champion,12.0,18,5655.91,314.22,277,United Kingdom
13005,0,At-Risk Customer,174.0,2,513.7,256.85,21,United Kingdom
13006,3,New / One-Time,57.0,1,81.57,81.57,4,United Kingdom
13008,0,At-Risk Customer,324.0,1,229.47,229.47,14,United Kingdom
13011,0,New / One-Time,373.0,1,50.55,50.55,3,United Kingdom
13012,1,Champion,10.0,8,1646.84,205.86,67,United Kingdom
13013,1,Champion,2.0,13,4810.94,370.07,155,United Kingdom
13014,1,Champion,11.0,10,3466.28,346.63,67,United Kingdom
13015,1,Regular Customer,54.0,5,3339.64,667.93,156,United Kingdom
13016,3,Regular Customer,74.0,3,789.89,263.3,39,United Kingdom
13017,3,New / One-Time,8.0,1,204.0,204.0,1,United Kingdom
13018,1,Champion,17.0,28,7277.7,259.92,313,United Kingdom
13021,1,Champion,5.0,9,2616.38,290.71,101,United Kingdom
13023,3,New / One-Time,65.0,2,689.9,344.95,36,United Kingdom
13026,1,Champion,2.0,5,975.36,195.07,32,United Kingdom
13027,1,Regular Customer,114.0,6,5856.0,976.0,6,United Kingdom
13028,3,Champion,23.0,2,661.32,330.66,40,United Kingdom
13029,1,Regular Customer,31.0,3,1247.5,415.83,8,United Kingdom
13030,1,Champion,12.0,2,752.44,376.22,76,United Kingdom
13032,3,New / One-Time,53.0,2,1010.18,505.09,55,United Kingdom
13033,0,New / One-Time,358.0,1,190.55,190.55,11,United Kingdom
13034,1,New / One-Time,55.0,2,642.77,321.39,37,United Kingdom
13035,3,New / One-Time,74.0,2,921.88,460.94,23,United Kingdom
13037,3,At-Risk Customer,139.0,3,881.07,293.69,44,United Kingdom
13038,3,Regular Customer,81.0,3,908.46,302.82,24,United Kingdom
13040,3,Champion,9.0,2,676.99,338.5,38,United Kingdom
13043,0,At-Risk Customer,274.0,1,516.42,516.42,13,United Kingdom
13044,0,At-Risk Customer,292.0,1,560.47,560.47,33,United Kingdom
13045,3,New / One-Time,100.0,1,305.28,305.28,18,United Kingdom
13046,3,New / One-Time,31.0,2,629.31,314.66,33,United Kingdom
13047,1,Loyal Customer,32.0,10,3237.54,323.75,106,United Kingdom
13048,1,Champion,15.0,4,1819.41,454.85,77,United Kingdom
13049,3,New / One-Time,65.0,2,656.68,328.34,14,United Kingdom
13050,1,Champion,15.0,17,5836.86,343.34,246,United Kingdom
13052,0,At-Risk Customer,213.0,1,348.15,348.15,18,United Kingdom
13055,3,Regular Customer,79.0,3,1214.41,404.8,74,United Kingdom
13058,3,Regular Customer,25.0,3,271.4,90.47,5,United Kingdom
13059,0,New / One-Time,250.0,1,183.4,183.4,8,United Kingdom
13060,0,At-Risk Customer,254.0,1,307.53,307.53,15,United Kingdom
13061,3,New / One-Time,73.0,1,248.61,248.61,10,United Kingdom
13062,0,At-Risk Customer,192.0,1,346.98,346.98,11,United Kingdom
13064,1,Champion,13.0,4,1105.59,276.4,51,United Kingdom
13065,0,At-Risk Customer,374.0,1,205.86,205.86,14,United Kingdom
13066,3,New / One-Time,25.0,2,470.8,235.4,48,United Kingdom
13067,3,New / One-Time,83.0,1,115.46,115.46,14,United Kingdom
13068,1,New / One-Time,11.0,2,344.0,172.0,1,United Kingdom
13069,1,Champion,1.0,24,4186.64,174.44,281,United Kingdom
13070,0,At-Risk Customer,193.0,1,228.8,228.8,9,United Kingdom
13072,0,New / One-Time,267.0,1,177.15,177.15,7,United Kingdom
13075,3,At-Risk Customer,130.0,1,919.61,919.61,22,United Kingdom
13077,1,Champion,2.0,4,728.02,182.01,99,United Kingdom
13078,1,Champion,4.0,26,12627.94,485.69,95,United Kingdom
13079,3,Regular Customer,5.0,5,220.1,44.02,2,United Kingdom
13080,0,New / One-Time,180.0,1,58.08,58.08,6,United Kingdom
13081,1,Champion,12.0,11,28337.38,2576.13,503,United Kingdom
13082,1,At-Risk Customer,127.0,9,2749.63,305.51,63,United Kingdom
13083,3,New / One-Time,5.0,2,303.75,151.87,15,United Kingdom
13085,3,At-Risk Customer,158.0,2,416.08,208.04,17,United Kingdom
13089,2,Champion,3.0,97,58762.08,605.79,636,United Kingdom
13090,1,Champion,9.0,14,8910.82,636.49,98,United Kingdom
13091,3,New / One-Time,29.0,1,345.82,345.82,21,United Kingdom
13092,1,Regular Customer,71.0,5,477.83,95.57,19,United Kingdom
13093,0,At-Risk Customer,276.0,8,7832.47,979.06,97,United Kingdom
13094,1,Champion,22.0,12,1927.32,160.61,4,United Kingdom
13095,3,New / One-Time,71.0,1,74.4,74.4,6,United Kingdom
13097,1,Loyal Customer,33.0,10,6003.22,600.32,214,United Kingdom
13098,1,Champion,2.0,28,28882.44,1031.52,156,United Kingdom
13099,3,New / One-Time,100.0,1,207.36,207.36,1,United Kingdom
13101,0,New / One-Time,235.0,1,101.19,101.19,8,United Kingdom
13102,1,Champion,2.0,24,6424.09,267.67,140,United Kingdom
13103,3,New / One-Time,40.0,1,243.94,243.94,8,United Kingdom
13104,1,Champion,4.0,6,1098.48,183.08,14,United Kingdom
13106,3,New / One-Time,134.0,1,76.5,76.5,1,United Kingdom
13107,1,Regular Customer,45.0,4,1531.62,382.91,54,United Kingdom
13108,0,At-Risk Customer,373.0,1,350.06,350.06,10,United Kingdom
13109,3,New / One-Time,60.0,2,786.54,393.27,41,United Kingdom
13110,1,Regular Customer,32.0,7,1488.67,212.67,109,United Kingdom
13113,1,Champion,1.0,24,12245.96,510.25,95,United Kingdom
13115,1,Champion,12.0,4,2294.78,573.7,88,United Kingdom
13116,3,At-Risk Customer,139.0,1,501.14,501.14,30,United Kingdom
13117,1,Champion,22.0,8,984.91,123.11,66,United Kingdom
13118,1,Champion,20.0,5,1197.81,239.56,68,United Kingdom
13120,0,New / One-Time,239.0,1,30.6,30.6,1,United Kingdom
13121,0,At-Risk Customer,270.0,1,283.73,283.73,50,United Kingdom
13122,3,New / One-Time,95.0,2,922.39,461.19,54,United Kingdom
13124,1,Regular Customer,90.0,3,3756.33,1252.11,185,United Kingdom
13126,1,Champion,5.0,8,2099.64,262.46,124,United Kingdom
13127,3,New / One-Time,78.0,1,259.17,259.17,15,United Kingdom
13130,3,New / One-Time,95.0,1,64.0,64.0,2,United Kingdom
13131,3,Champion,24.0,3,1073.3,357.77,30,United Kingdom
13132,0,New / One-Time,262.0,1,77.3,77.3,3,United Kingdom
13133,0,New / One-Time,274.0,2,109.8,54.9,7,United Kingdom
13134,3,Regular Customer,86.0,4,1793.58,448.4,94,United Kingdom
13136,3,Regular Customer,57.0,5,2607.61,521.52,94,United Kingdom
13137,1,Champion,11.0,8,3603.29,450.41,345,United Kingdom
13138,1,Champion,23.0,6,962.39,160.4,31,United Kingdom
13139,1,Champion,17.0,7,5064.94,723.56,132,United Kingdom
13140,1,Regular Customer,109.0,3,422.47,140.82,40,United Kingdom
13141,1,Regular Customer,85.0,5,2388.75,477.75,113,United Kingdom
13142,3,New / One-Time,20.0,1,307.09,307.09,23,United Kingdom
13144,0,New / One-Time,333.0,1,110.95,110.95,3,United Kingdom
13145,1,Regular Customer,40.0,4,618.52,154.63,5,United Kingdom
13146,3,New / One-Time,27.0,1,228.91,228.91,16,United Kingdom
13147,3,Champion,11.0,4,712.8,178.2,1,United Kingdom
13148,1,Loyal Customer,30.0,12,3683.26,306.94,231,United Kingdom
13149,1,Champion,15.0,4,1676.06,419.02,76,United Kingdom
13151,0,At-Risk Customer,296.0,1,1257.87,1257.87,73,United Kingdom
13153,3,New / One-Time,6.0,1,486.22,486.22,15,United Kingdom
13155,1,Regular Customer,34.0,4,971.76,242.94,67,United Kingdom
13157,1,Regular Customer,50.0,4,1741.22,435.3,69,United Kingdom
13158,1,Regular Customer,95.0,4,1201.06,300.27,59,United Kingdom
13159,3,Champion,9.0,4,1429.35,357.34,114,United Kingdom
13160,3,New / One-Time,23.0,1,91.8,91.8,4,United Kingdom
13161,0,New / One-Time,314.0,1,112.75,112.75,8,United Kingdom
13162,1,At-Risk Customer,123.0,4,1688.29,422.07,74,United Kingdom
13165,1,New / One-Time,47.0,2,1021.48,510.74,40,United Kingdom
13166,0,At-Risk Customer,284.0,1,417.2,417.2,39,United Kingdom
13167,3,Champion,19.0,4,791.33,197.83,51,United Kingdom
13168,1,Regular Customer,37.0,4,1299.59,324.9,102,United Kingdom
13169,3,New / One-Time,64.0,2,712.88,356.44,11,United Kingdom
13170,3,New / One-Time,27.0,1,108.81,108.81,29,United Kingdom
13171,1,Regular Customer,22.0,3,468.41,156.14,37,United Kingdom
13173,1,New / One-Time,5.0,2,353.65,176.83,41,United Kingdom
13174,1,Champion,17.0,3,2742.82,914.27,228,United Kingdom
13176,3,New / One-Time,47.0,1,481.49,481.49,66,United Kingdom
13177,3,New / One-Time,65.0,1,282.45,282.45,17,United Kingdom
13178,1,Champion,27.0,11,5725.47,520.5,95,United Kingdom
13182,3,New / One-Time,46.0,1,121.18,121.18,11,United Kingdom
13183,1,Champion,8.0,9,3957.78,439.75,51,United Kingdom
13184,1,Champion,15.0,10,1668.95,166.89,138,United Kingdom
13185,0,New / One-Time,268.0,1,71.4,71.4,1,United Kingdom
13186,3,Regular Customer,40.0,3,1575.89,525.3,69,United Kingdom
13187,0,At-Risk Customer,338.0,1,236.02,236.02,37,United Kingdom
13188,3,New / One-Time,12.0,1,114.6,114.6,2,United Kingdom
13189,3,New / One-Time,19.0,2,260.68,130.34,29,United Kingdom
13192,3,New / One-Time,96.0,2,911.94,455.97,57,United Kingdom
13193,3,New / One-Time,62.0,1,112.08,112.08,22,United Kingdom
13194,3,New / One-Time,136.0,1,60.7,60.7,3,United Kingdom
13196,1,Champion,12.0,4,1797.78,449.45,97,United Kingdom
13198,1,Champion,11.0,6,3401.24,566.87,199,United Kingdom
13199,1,Champion,4.0,38,9817.12,258.35,48,United Kingdom
13200,3,Champion,20.0,4,870.09,217.52,42,United Kingdom
13203,1,Champion,10.0,4,869.46,217.37,56,United Kingdom
13207,3,New / One-Time,16.0,2,250.26,125.13,7,United Kingdom
13208,1,Regular Customer,59.0,6,1217.65,202.94,124,United Kingdom
13209,1,Regular Customer,31.0,8,5891.61,736.45,255,United Kingdom
13210,3,New / One-Time,94.0,1,353.48,353.48,22,United Kingdom
13211,1,Champion,11.0,3,1095.42,365.14,45,United Kingdom
13212,3,Champion,20.0,3,786.83,262.28,128,United Kingdom
13213,3,Regular Customer,57.0,5,1520.58,304.12,82,United Kingdom
13216,0,At-Risk Customer,268.0,1,333.74,333.74,5,United Kingdom
13217,3,At-Risk Customer,123.0,3,533.98,177.99,3,United Kingdom
13218,3,New / One-Time,128.0,1,62.64,62.64,5,United Kingdom
13220,3,Regular Customer,79.0,4,819.29,204.82,18,United Kingdom
13221,0,At-Risk Customer,241.0,2,847.41,423.71,62,United Kingdom
13223,0,New / One-Time,201.0,2,163.2,81.6,5,United Kingdom
13224,3,New / One-Time,61.0,2,2155.95,1077.98,101,United Kingdom
13225,1,Champion,4.0,7,6463.84,923.41,23,United Kingdom
13226,0,New / One-Time,274.0,1,108.21,108.21,16,United Kingdom
13227,0,At-Risk Customer,202.0,1,257.7,257.7,9,United Kingdom
13228,3,New / One-Time,82.0,1,358.0,358.0,2,United Kingdom
13229,0,New / One-Time,226.0,1,160.95,160.95,10,United Kingdom
13230,1,Champion,5.0,14,2755.63,196.83,393,United Kingdom
13232,1,Champion,13.0,7,1328.35,189.76,147,United Kingdom
13233,1,New / One-Time,75.0,2,605.12,302.56,43,United Kingdom
13235,0,At-Risk Customer,213.0,1,1031.07,1031.07,53,United Kingdom
13236,3,Champion,25.0,2,744.85,372.43,34,United Kingdom
13238,1,Champion,18.0,4,700.73,175.18,20,United Kingdom
13239,0,At-Risk Customer,262.0,1,329.56,329.56,21,United Kingdom
13240,1,Regular Customer,97.0,4,663.65,165.91,59,United Kingdom
13242,3,Regular Customer,113.0,3,270.4,90.13,12,United Kingdom
13243,0,At-Risk Customer,204.0,1,585.12,585.12,56,United Kingdom
13244,3,New / One-Time,93.0,1,121.74,121.74,27,United Kingdom
13245,3,New / One-Time,51.0,1,430.5,430.5,16,United Kingdom
13246,1,Champion,19.0,6,1961.52,326.92,110,United Kingdom
13247,3,Champion,18.0,4,501.12,125.28,18,United Kingdom
13248,3,At-Risk Customer,125.0,2,465.68,232.84,25,United Kingdom
13249,3,Regular Customer,93.0,3,711.41,237.14,21,United Kingdom
13253,3,At-Risk Customer,157.0,2,1030.4,515.2,35,United Kingdom
13255,1,New / One-Time,10.0,2,399.51,199.76,13,United Kingdom
13258,3,Champion,12.0,3,672.83,224.28,28,United Kingdom
13259,3,New / One-Time,62.0,1,283.18,283.18,77,United Kingdom
13260,3,New / One-Time,62.0,1,557.62,557.62,8,United Kingdom
13261,0,At-Risk Customer,269.0,2,944.1,472.05,8,United Kingdom
13262,0,At-Risk Customer,264.0,1,200.29,200.29,11,United Kingdom
13263,1,Champion,2.0,35,7436.93,212.48,450,United Kingdom
13265,1,Regular Customer,54.0,5,2092.66,418.53,66,United Kingdom
13266,1,Champion,12.0,12,3834.26,319.52,82,United Kingdom
13267,1,Champion,3.0,19,4521.49,237.97,88,United Kingdom
13268,1,Champion,18.0,11,3174.75,288.61,257,United Kingdom
13269,1,Champion,2.0,15,5343.28,356.22,177,United Kingdom
13270,0,At-Risk Customer,367.0,1,590.0,590.0,1,United Kingdom
13271,3,New / One-Time,38.0,1,211.49,211.49,79,United Kingdom
13272,3,New / One-Time,32.0,2,276.56,138.28,15,United Kingdom
13273,3,New / One-Time,114.0,1,138.98,138.98,16,United Kingdom
13276,3,New / One-Time,64.0,2,590.93,295.47,30,United Kingdom
13277,3,Regular Customer,16.0,4,258.4,64.6,5,United Kingdom
13278,3,New / One-Time,41.0,1,542.73,542.73,46,United Kingdom
13279,3,New / One-Time,79.0,1,137.75,137.75,9,United Kingdom
13280,3,At-Risk Customer,123.0,3,798.46,266.15,67,United Kingdom
13282,3,Champion,19.0,3,1132.14,377.38,29,United Kingdom
13283,3,New / One-Time,60.0,2,93.66,46.83,7,United Kingdom
13284,0,At-Risk Customer,331.0,1,201.19,201.19,13,United Kingdom
13285,1,Champion,24.0,4,2709.12,677.28,157,United Kingdom
13291,0,At-Risk Customer,156.0,1,361.11,361.11,41,United Kingdom
13292,1,New / One-Time,39.0,2,578.94,289.47,29,United Kingdom
13294,0,At-Risk Customer,190.0,2,873.74,436.87,48,United Kingdom
13295,0,At-Risk Customer,360.0,1,201.2,201.2,10,United Kingdom
13296,3,New / One-Time,138.0,1,87.4,87.4,5,United Kingdom
13297,3,Champion,8.0,4,2089.85,522.46,52,United Kingdom
13298,3,New / One-Time,2.0,1,360.0,360.0,2,United Kingdom
13299,0,New / One-Time,269.0,1,142.5,142.5,5,United Kingdom
13300,0,At-Risk Customer,170.0,1,371.89,371.89,20,United Kingdom
13301,3,Regular Customer,104.0,4,618.09,154.52,75,United Kingdom
13302,0,New / One-Time,156.0,1,63.75,63.75,1,United Kingdom
13304,0,At-Risk Customer,352.0,1,300.42,300.42,21,United Kingdom
13305,1,Champion,5.0,10,2000.86,200.09,50,United Kingdom
13307,3,New / One-Time,121.0,1,15.0,15.0,1,United Kingdom
13308,3,Champion,23.0,3,1385.51,461.84,49,United Kingdom
13309,1,Champion,8.0,5,1456.79,291.36,82,United Kingdom
13310,1,Champion,29.0,3,1132.03,377.34,65,United Kingdom
13311,3,Champion,5.0,2,598.57,299.28,25,United Kingdom
13313,1,Champion,23.0,5,1555.32,311.06,47,United Kingdom
13314,3,Champion,2.0,3,775.94,258.65,55,United Kingdom
13316,1,Regular Customer,38.0,4,5243.33,1310.83,65,United Kingdom
13317,1,Regular Customer,67.0,6,2273.68,378.95,100,United Kingdom
13318,3,Champion,2.0,3,640.76,213.59,14,United Kingdom
13319,1,Champion,6.0,26,10845.55,417.14,209,United Kingdom
13320,3,Regular Customer,79.0,4,1532.2,383.05,77,United Kingdom
13321,3,New / One-Time,73.0,2,567.36,283.68,10,United Kingdom
13322,3,New / One-Time,18.0,1,199.48,199.48,25,United Kingdom
13323,3,Champion,4.0,5,787.85,157.57,6,United Kingdom
13324,1,Loyal Customer,37.0,10,7121.95,712.2,25,United Kingdom
13325,3,New / One-Time,82.0,1,675.3,675.3,12,United Kingdom
13327,1,Regular Customer,39.0,8,3627.77,453.47,74,United Kingdom
13328,0,At-Risk Customer,317.0,1,1308.48,1308.48,17,United Kingdom
13329,1,New / One-Time,32.0,2,789.0,394.5,16,United Kingdom
13330,3,Regular Customer,93.0,3,1140.93,380.31,37,United Kingdom
13332,3,New / One-Time,15.0,1,350.9,350.9,21,United Kingdom
13334,1,Regular Customer,83.0,3,3502.32,1167.44,207,United Kingdom
13336,3,New / One-Time,78.0,1,795.12,795.12,51,United Kingdom
13338,0,At-Risk Customer,158.0,1,487.02,487.02,19,United Kingdom
13339,0,At-Risk Customer,201.0,1,860.12,860.12,54,United Kingdom
13340,1,Regular Customer,46.0,7,10736.48,1533.78,128,United Kingdom
13341,0,At-Risk Customer,261.0,1,775.85,775.85,42,United Kingdom
13343,0,At-Risk Customer,178.0,1,353.43,353.43,19,United Kingdom
13344,1,Regular Customer,68.0,3,2511.69,837.23,115,United Kingdom
13345,0,At-Risk Customer,288.0,1,389.5,389.5,20,United Kingdom
13347,3,New / One-Time,71.0,1,341.36,341.36,8,United Kingdom
13348,3,New / One-Time,65.0,1,233.76,233.76,14,United Kingdom
13349,3,New / One-Time,11.0,1,247.32,247.32,16,United Kingdom
13350,3,Champion,17.0,2,979.12,489.56,36,United Kingdom
13351,3,New / One-Time,67.0,1,373.94,373.94,16,United Kingdom
13352,3,New / One-Time,61.0,1,397.98,397.98,24,United Kingdom
13354,3,New / One-Time,72.0,1,743.53,743.53,51,United Kingdom
13355,3,At-Risk Customer,123.0,1,674.7,674.7,32,United Kingdom
13356,3,New / One-Time,81.0,1,768.24,768.24,42,United Kingdom
13357,0,At-Risk Customer,258.0,1,609.4,609.4,85,United Kingdom
13358,0,At-Risk Customer,269.0,1,439.03,439.03,29,United Kingdom
13359,3,New / One-Time,64.0,1,439.56,439.56,23,United Kingdom
13362,1,Champion,10.0,4,3090.74,772.69,128,United Kingdom
13363,3,Champion,18.0,2,992.5,496.25,47,United Kingdom
13364,3,New / One-Time,72.0,1,134.96,134.96,10,United Kingdom
13365,1,New / One-Time,34.0,2,2225.37,1112.69,122,United Kingdom
13366,3,New / One-Time,51.0,1,56.16,56.16,1,United Kingdom
13368,0,At-Risk Customer,257.0,2,623.4,311.7,29,United Kingdom
13369,0,At-Risk Customer,366.0,1,308.28,308.28,14,United Kingdom
13370,0,At-Risk Customer,372.0,1,754.87,754.87,39,United Kingdom
13372,3,New / One-Time,90.0,1,378.64,378.64,23,United Kingdom
13373,1,Regular Customer,61.0,3,3312.25,1104.08,135,United Kingdom
13375,3,New / One-Time,89.0,1,778.65,778.65,37,United Kingdom
13376,3,Regular Customer,100.0,3,1019.76,339.92,45,United Kingdom
13379,3,Champion,27.0,3,572.56,190.85,85,United Kingdom
13381,1,Regular Customer,32.0,6,3639.31,606.55,77,United Kingdom
13382,0,At-Risk Customer,281.0,1,222.99,222.99,15,United Kingdom
